ProcessId,ProcessName,ProcessAgeSeconds,ProcessImageEntropy,SessionId,IsElevated,FirstSeenTime,LastSeenTime,OperationDurationSec,ProcessCreateTime,TotalOperationCount,CreateOperationCount,ModifyOperationCount,DeleteOperationCount,QueryOperationCount,UniqueKeysAccessed,AutorunKeysAccessed,SecurityKeysAccessed,FileAssocKeysAccessed,NetworkingKeysAccessed,ServicesKeysAccessed,SensitiveKeysAccessed,ProcessHijackKeysAccessed,DllHijackKeysAccessed,ComObjectKeysAccessed,OperationBurstCount,MaxOperationsPerBurst,BurstIntervalMs,OperationDensityPerMin,TimingVariance,RemoteOperationCount,FileExtensionModificationCount,SecuritySettingModificationCount,WritesToReadsRatio,RegistryKeyDepthMax,RegistryValueEntropyAvg,ComRegistryModifications,CriticalSystemKeyModifications,IS_MALWARE
7476,\Device\HarddiskVolume3\Windows\System32\cmd.exe,0,235,0,1,1746211181,1746211181,0,1746211181,115,0,1,0,114,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,250,0,0,0
7904,\Device\HarddiskVolume3\Windows\System32\net.exe,0,228,0,1,1746211181,1746211181,0,1746211181,465,5,0,0,460,465,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,10,0,0,0,0
2080,\Device\HarddiskVolume3\Windows\System32\svchost.exe,204,281,0,1,1746211181,1746211386,204,1746211181,244,2,0,0,242,243,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,1,9,0,0,0,0
3908,\Device\HarddiskVolume3\Windows\System32\SearchFilterHost.exe,0,319,0,1,1746211198,1746211198,0,1746211198,6,0,0,0,6,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
7100,\Device\HarddiskVolume3\Windows\System32\SearchProtocolHost.exe,0,304,0,1,1746211207,1746211207,0,1746211207,16,2,3,0,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,459,0,0,0
5156,\Device\HarddiskVolume3\Windows\System32\SearchIndexer.exe,25,294,0,1,1746211219,1746211398,179,1746211219,186,0,1,0,185,186,0,0,60,0,0,0,0,0,0,2,2957,1073685611,240,0,0,0,0,1,9,209,0,0,0
3308,\Device\HarddiskVolume3\ProgramData\Microsoft\Windows Defender\Platform\4.18.25030.2-0\MsMpEng.exe,0,281,0,1,1746211223,1746211223,0,1746211223,6,0,0,0,6,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
8752,\Device\HarddiskVolume3\Windows\System32\ShellHost.exe,0,280,0,1,1746211225,1746211226,0,1746211225,1609,5,1,0,1603,1609,0,0,608,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,13,150,0,0,0
9180,\Device\HarddiskVolume5\new\ransomware_high_confidence\karma\0d037ee0252e4f26800bcf7c750f61d0c549b7ba0a522c75e8d96dcf4f689e27.exe,0,326,0,1,1746211243,1746211266,23,1746211243,81,0,0,0,81,81,0,0,0,0,0,0,3,0,0,1,147,4294945649,0,0,0,0,0,0,9,0,0,0,1
8256,\Device\HarddiskVolume3\Windows\System32\conhost.exe,0,281,0,1,1746211243,1746211266,23,1746211243,578,0,0,0,578,578,0,0,102,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,13,0,0,0,0
5328,\Device\HarddiskVolume3\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.22.11141.0_x64__8wekyb3d8bbwe\OpenConsole.exe,0,259,0,1,1746211243,1746211266,23,1746211243,1335,0,1,0,1334,1335,0,0,294,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,13,258,0,0,0
2892,\Device\HarddiskVolume3\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.22.11141.0_x64__8wekyb3d8bbwe\WindowsTerminal.exe,0,323,0,1,1746211243,1746211244,0,1746211243,2812,6,1,0,2805,2809,0,0,754,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,13,258,0,0,0
9344,\Device\HarddiskVolume3\Windows\System32\SearchProtocolHost.exe,86,304,0,1,1746211244,1746211331,86,1746211244,1305,4,3,0,1298,1304,0,0,508,0,0,0,0,0,7,1,737,4294886176,906,0,0,0,0,0,12,456,0,0,0
9488,\Device\HarddiskVolume3\Windows\System32\SearchFilterHost.exe,0,319,0,1,1746211244,1746211318,73,1746211244,685,1,0,0,684,684,0,0,406,0,0,0,0,0,7,1,986,4294897978,0,0,0,0,0,0,9,0,0,0,0
10024,\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\00ad914476509f84b40f2dbe804dc7c37a1a24ef3472674574d3367079bf0a2a.exe,20,330,0,1,1746211285,1746211323,38,1746211285,12333,38,19,0,12276,12331,0,0,3659,0,0,0,19,0,16,1,1407,4294952809,36900,0,0,0,0,0,12,196,0,0,1
3508,\Device\HarddiskVolume3\Windows\System32\svchost.exe,0,281,0,1,1746211286,1746211290,4,1746211286,354,2,0,0,352,354,0,0,245,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0
2624,\Device\HarddiskVolume3\Windows\System32\svchost.exe,0,281,0,1,1746211286,1746211286,0,1746211286,219,24,0,0,195,195,0,0,72,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,10,0,0,0,0
10280,\Device\HarddiskVolume3\Windows\System32\wbem\WmiPrvSE.exe,0,291,0,1,1746211286,1746211377,91,1746211286,672,12,3,2,655,671,0,0,410,0,0,0,0,0,6,2,759,1073692579,0,0,0,0,0,2,8,342,0,0,0
1400,\Device\HarddiskVolume3\Windows\System32\svchost.exe,11,281,0,1,1746211286,1746211304,17,1746211286,1884,8,5,0,1871,1884,0,0,1013,0,0,0,0,0,4,0,0,0,9818,0,0,0,0,0,13,215,0,0,0
1804,\Device\HarddiskVolume3\Windows\System32\svchost.exe,0,281,0,1,1746211286,1746211304,17,1746211286,75,0,0,0,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
4468,\Device\HarddiskVolume3\Windows\System32\dllhost.exe,64,281,0,1,1746211286,1746211351,64,1746211286,222,0,0,0,222,222,0,0,204,0,0,0,0,0,0,1,18412,4294909705,187,0,0,0,0,0,7,0,0,0,0
10600,\Device\HarddiskVolume3\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe,16,302,0,1,1746211287,1746211314,26,1746211287,8719,12,1,0,8706,8717,0,0,1662,0,0,0,0,0,9,0,0,0,32625,0,0,0,0,0,14,453,0,0,0
1300,\Device\HarddiskVolume3\Windows\System32\dwm.exe,0,235,0,1,1746211287,1746211287,0,1746211287,13,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
2812,\Device\HarddiskVolume3\Windows\System32\svchost.exe,0,281,0,1,1746211291,1746211291,0,1746211291,26,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
11188,\Device\HarddiskVolume3\Windows\System32\cmd.exe,0,235,0,1,1746211291,1746211304,12,1746211291,190,0,1,0,189,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,250,0,0,0
11280,\Device\HarddiskVolume3\Windows\System32\conhost.exe,0,281,0,1,1746211291,1746211304,12,1746211291,152,0,0,0,152,152,0,0,0,0,0,0,0,0,3,1,2325,4294955327,0,0,0,0,0,0,9,0,0,0,0
11256,\Device\HarddiskVolume3\Windows\System32\RuntimeBroker.exe,7,320,0,1,1746211291,1746211299,7,1746211291,2452,0,0,0,2452,2452,0,0,724,0,0,0,34,0,9,0,0,0,20571,0,0,0,0,0,12,0,0,0,0
5516,\Device\HarddiskVolume3\Windows\System32\svchost.exe,7,281,0,1,1746211291,1746211299,7,1746211291,11187,528,0,0,10659,11187,0,0,0,0,0,0,0,0,0,0,0,0,95142,0,0,0,0,4,11,0,0,0,0
11580,\Device\HarddiskVolume3\Windows\System32\vssadmin.exe,7,283,0,1,1746211291,1746211299,7,1746211291,242,0,0,0,242,242,0,0,123,0,0,0,0,0,6,0,0,0,1714,0,0,0,0,0,9,0,0,0,0
1392,\Device\HarddiskVolume3\Windows\System32\svchost.exe,7,281,0,1,1746211292,1746211310,18,1746211292,335,6,0,0,329,335,0,0,67,0,0,0,0,0,0,0,0,0,2571,0,0,0,0,2,11,0,0,0,0
2696,\Device\HarddiskVolume3\Windows\System32\audiodg.exe,7,281,0,1,1746211292,1746211299,7,1746211292,677,15,0,0,662,677,0,0,231,0,0,0,0,0,0,0,0,0,5142,0,0,0,0,1,13,0,0,0,0
12024,\Device\HarddiskVolume3\Windows\System32\VSSVC.exe,0,266,0,1,1746211299,1746211299,0,1746211299,516,10,0,0,506,511,0,0,269,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,9,0,0,0,0
1628,\Device\HarddiskVolume3\Windows\System32\svchost.exe,0,281,0,1,1746211299,1746211299,0,1746211299,149,0,0,0,149,149,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
12232,\Device\HarddiskVolume3\Windows\System32\svchost.exe,0,281,0,1,1746211299,1746211299,0,1746211299,372,0,0,0,372,372,0,0,145,0,0,0,34,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0
12328,\Device\HarddiskVolume3\Windows\System32\bcdedit.exe,3,263,0,1,1746211300,1746211304,3,1746211300,290,8,14,1,267,290,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,0,0,4,9,140,0,0,0
12448,\Device\HarddiskVolume3\Windows\System32\bcdedit.exe,0,263,0,1,1746211304,1746211304,0,1746211304,290,8,14,1,267,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,134,0,0,0
12888,\Device\HarddiskVolume5\new\ransomware_high_confidence\lorenz\4b1170f7774acfdc5517fbe1c911f2bd9f1af498f3c3d25078f05c95701cc999.exe,2,327,0,1,1746211345,1746211349,3,1746211345,2614,1,9,0,2604,2614,0,0,898,0,0,0,5,0,8,0,0,0,78000,0,0,0,0,0,12,200,0,0,1
12936,\Device\HarddiskVolume3\Windows\System32\conhost.exe,0,281,0,1,1746211345,1746211349,3,1746211345,578,0,0,0,578,578,0,0,102,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,13,0,0,0,0
13056,\Device\HarddiskVolume3\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.22.11141.0_x64__8wekyb3d8bbwe\OpenConsole.exe,0,259,0,1,1746211345,1746211349,3,1746211345,1335,0,1,0,1334,1335,0,0,294,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,13,258,0,0,0
13268,\Device\HarddiskVolume3\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.22.11141.0_x64__8wekyb3d8bbwe\WindowsTerminal.exe,0,323,0,1,1746211346,1746211346,0,1746211346,2812,6,1,0,2805,2809,0,0,754,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,13,258,0,0,0
3300,\Device\HarddiskVolume3\ProgramData\Microsoft\Windows Defender\Platform\4.18.25030.2-0\MpDefenderCoreService.exe,0,296,0,1,1746211347,1746211386,38,1746211347,12,0,0,0,12,12,0,4,0,0,0,0,0,0,0,1,400,4294932027,0,0,0,0,0,0,8,0,0,0,0
13448,\Device\HarddiskVolume3\Users\WINELE~1\AppData\Local\Temp\MoUsoCoreWorker.exe,56,292,0,1,1746211348,1746211404,56,1746211348,57211,7,8,0,57196,57211,0,0,2518,0,0,9868,6,0,7,2,3004,1073729773,61285,0,0,0,0,0,12,115,0,0,0
13500,\Device\HarddiskVolume3\Windows\System32\conhost.exe,0,281,0,1,1746211348,1746211349,0,1746211348,576,0,0,0,576,576,0,0,102,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,13,0,0,0,0
13616,\Device\HarddiskVolume3\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.22.11141.0_x64__8wekyb3d8bbwe\OpenConsole.exe,0,259,0,1,1746211349,1746211349,0,1746211349,1332,0,0,0,1332,1332,0,0,294,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,13,0,0,0,0
13820,\Device\HarddiskVolume3\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.22.11141.0_x64__8wekyb3d8bbwe\WindowsTerminal.exe,0,323,0,1,1746211349,1746211349,0,1746211349,2812,6,1,0,2805,2809,0,0,754,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,13,258,0,0,0
14836,\Device\HarddiskVolume3\Windows\SysWOW64\cmd.exe,0,235,0,1,1746211350,1746211350,0,1746211350,106,0,0,0,106,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
15736,\Device\HarddiskVolume3\Windows\System32\conhost.exe,0,281,0,1,1746211350,1746211350,0,1746211350,152,0,0,0,152,152,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0
14844,\Device\HarddiskVolume3\Windows\SysWOW64\cmd.exe,0,235,0,1,1746211355,1746211355,0,1746211355,106,0,0,0,106,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
16888,\Device\HarddiskVolume3\Windows\System32\conhost.exe,0,281,0,1,1746211355,1746211355,0,1746211355,152,0,0,0,152,152,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0
1280,\Device\HarddiskVolume3\Windows\System32\cmd.exe,0,235,0,1,1746211398,1746211402,3,1746211398,40,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
12836,\Device\HarddiskVolume3\Windows\System32\SearchProtocolHost.exe,0,304,0,1,1746211398,1746211399,0,1746211398,1110,2,0,0,1108,1109,0,0,436,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,12,0,0,0,0
20772,\Device\HarddiskVolume3\Users\wineleven\AppData\Local\Programs\Python\Python313\python.exe,0,290,0,1,1746211403,1746211404,1,1746211403,53,0,0,0,53,53,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0
868,\Device\HarddiskVolume3\Windows\System32\services.exe,330,258,0,1,1746211135,1746211465,330,1746211135,1800,0,2,0,1798,1800,0,0,0,0,0,0,36,0,0,6,5122,339702052,327,0,0,0,0,0,9,125,0,0,0
1664,\Device\HarddiskVolume3\Windows\System32\Taskmgr.exe,374,290,0,1,1746211135,1746211510,374,1746211135,50660,4,4,0,50652,50658,0,0,2469,0,0,0,0,0,1,0,0,0,8117,0,0,0,0,0,13,364,0,0,0
888,\Device\HarddiskVolume3\Windows\System32\lsass.exe,330,255,0,1,1746211135,1746211507,372,1746211135,980,0,0,0,980,980,0,0,0,0,0,571,0,0,0,0,0,0,163,0,0,0,0,0,9,0,0,0,0
1524,\Device\HarddiskVolume3\Windows\System32\VBoxService.exe,331,266,0,1,1746211135,1746211507,372,1746211135,225,0,0,0,225,225,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,9,0,0,0,0
2252,\Device\HarddiskVolume3\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.22.11141.0_x64__8wekyb3d8bbwe\WindowsTerminal.exe,343,323,0,1,1746211136,1746211507,370,1746211136,10217,0,0,0,10217,10217,0,0,5182,0,0,0,0,0,0,11,106372,80602727,1784,0,0,0,0,0,13,0,0,0,0
636,\Device\HarddiskVolume3\Windows\System32\svchost.exe,345,281,0,1,1746211136,1746211507,370,1746211136,7158,36,0,0,7122,7158,0,0,2583,0,0,0,0,0,107,11,7971,80605348,1234,0,0,0,0,0,13,0,0,0,0
2476,\Device\HarddiskVolume3\Windows\System32\ctfmon.exe,370,290,0,1,1746211136,1746211507,370,1746211136,41217,52,52,0,41113,41217,0,0,1428,0,0,0,0,0,0,7,13990,254786365,6681,0,0,0,0,0,9,474,0,0,0
1388,\Device\HarddiskVolume3\Windows\System32\cmd.exe,0,235,0,1,1746211139,1746211139,0,1746211139,28,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
724,\Device\HarddiskVolume3\Windows\System32\csrss.exe,371,255,0,1,1746211139,1746211510,371,1746211139,944,0,0,0,944,944,0,0,0,0,0,0,0,0,0,8,44008,254759613,145,0,0,0,0,0,11,0,0,0,0
5600,\Device\HarddiskVolume3\Users\wineleven\Documents\Hafidz\IOCTL.exe,0,288,0,1,1746211139,1746211139,0,1746211139,41,0,0,0,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
2264,\Device\HarddiskVolume3\Windows\System32\svchost.exe,0,281,0,1,1746211140,1746211500,360,1746211140,99,7,7,0,85,99,0,0,0,0,0,0,0,0,0,6,1186,339684940,0,0,0,0,0,0,7,300,0,0,0
4828,\Device\HarddiskVolume3\Windows\explorer.exe,339,250,0,1,1746211140,1746211500,360,1746211140,276991,3552,884,23,272532,275360,0,0,99144,0,0,0,0,0,28,6,7795,339727247,49008,0,0,0,0,1,14,173,0,0,0
6040,\Device\HarddiskVolume3\Windows\System32\svchost.exe,10,281,0,1,1746211148,1746211159,10,1746211148,959,7,0,0,952,959,0,0,0,0,0,0,0,0,0,1,4661,4294958507,5400,0,0,0,0,0,11,0,0,0,0
1876,\Device\HarddiskVolume3\Windows\System32\svchost.exe,62,281,0,1,1746211156,1746211235,79,1746211156,276,7,14,12,243,276,0,0,0,0,0,0,0,0,0,1,836,4294950343,193,0,0,0,0,16,10,327,0,0,0
652,\Device\HarddiskVolume3\Windows\System32\csrss.exe,307,255,0,1,1746211156,1746211464,307,1746211156,318,0,0,0,318,318,0,0,0,0,0,0,0,0,0,7,9257,254752584,58,0,0,0,0,0,10,0,0,0,0
2788,\Device\HarddiskVolume3\Windows\System32\taskhostw.exe,0,276,0,1,1746211156,1746211157,1,1746211156,123,1,3,0,119,123,0,0,29,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,457,0,0,0
3340,\Device\HarddiskVolume3\Windows\System32\svchost.exe,327,281,0,1,1746211158,1746211485,327,1746211158,1699,80,52,0,1567,1699,0,0,0,0,0,290,0,0,0,10,7520,107469632,293,0,0,0,0,8,10,190,0,0,0
6848,\Device\HarddiskVolume5\new\ransomware_high_confidence\avaddon\0ff4058f709d278ed662719b9627618c48e7a656c59f6bfecda9081c7cbd742b.exe,27,325,0,1,1746211158,1746211187,29,1746211158,63384,9876,2443,2020,49045,63373,0,81,3386,0,0,1628,4,0,12,0,0,0,140666,0,0,0,0,29,12,230,0,0,1
3764,\Device\HarddiskVolume3\Windows\System32\taskhostw.exe,222,276,0,1,1746211158,1746211480,322,1746211158,396,0,0,0,396,396,0,0,0,0,0,0,0,0,0,9,15363,143302206,81,0,0,0,0,0,9,0,0,0,0
3508,\Device\HarddiskVolume3\Windows\System32\svchost.exe,0,281,0,1,1746211158,1746211472,314,1746211158,392,2,0,0,390,392,0,0,269,0,0,0,0,0,2,1,971,4294656803,0,0,0,0,0,0,7,0,0,0,0
2624,\Device\HarddiskVolume3\Windows\System32\svchost.exe,0,281,0,1,1746211158,1746211158,0,1746211158,219,24,0,0,195,195,0,0,72,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,10,0,0,0,0
3120,\Device\HarddiskVolume3\Windows\System32\svchost.exe,156,281,0,1,1746211158,1746211489,330,1746211158,18626,5838,0,0,12788,18549,0,0,543,0,0,0,0,0,0,11,20421,80596614,7153,0,0,0,0,45,8,0,0,0,0
1020,\Device\HarddiskVolume3\Windows\System32\svchost.exe,305,281,0,1,1746211158,1746211464,305,1746211158,4008,38,14,0,3956,4002,0,0,449,0,0,169,12,0,16,6,661,339689435,786,0,0,0,0,1,16,260,0,0,0
1400,\Device\HarddiskVolume3\Windows\System32\svchost.exe,6,281,0,1,1746211159,1746211459,300,1746211159,1937,8,7,0,1922,1937,0,0,1060,0,0,0,0,0,4,1,490,4294675686,19000,0,0,0,0,0,13,275,0,0,0
7460,\Device\HarddiskVolume3\Windows\System32\wbem\WmiPrvSE.exe,59,291,0,1,1746211159,1746211286,127,1746211159,1176,14,10,8,1144,1175,0,0,482,0,0,0,0,0,6,4,20200,603950327,1118,0,0,0,0,2,9,339,0,0,0
992,\Device\HarddiskVolume3\Windows\System32\sihost.exe,305,280,0,1,1746211159,1746211468,309,1746211159,1791,14,1,0,1776,1791,0,0,1056,0,0,0,0,0,0,5,6772,452924314,334,0,0,0,0,0,14,241,0,0,0
1804,\Device\HarddiskVolume3\Windows\System32\svchost.exe,0,281,0,1,1746211159,1746211218,59,1746211159,97,0,0,0,97,97,0,0,0,0,0,0,0,0,0,2,689,1073717983,0,0,0,0,0,0,7,0,0,0,0
4,,0,0,0,1,1746211159,1746211462,303,1746211159,19,3,6,3,7,19,0,0,0,0,0,0,0,0,0,4,18603,603913344,0,0,0,0,0,0,9,191,0,0,0
1556,\Device\HarddiskVolume3\Windows\System32\svchost.exe,156,281,0,1,1746211159,1746211331,172,1746211159,106,0,0,0,106,106,0,0,0,0,0,0,0,0,0,3,26418,805270153,38,0,0,0,0,0,9,0,0,0,0
7796,\Device\HarddiskVolume3\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe,7,302,0,1,1746211159,1746211176,17,1746211159,8984,12,1,0,8971,8982,0,0,1835,0,0,0,0,0,9,0,0,0,76285,0,0,0,0,0,14,453,0,0,0
7812,\Device\HarddiskVolume3\Windows\System32\svchost.exe,0,281,0,1,1746211159,1746211481,322,1746211159,326,0,0,0,326,326,0,0,0,0,0,0,34,0,4,2,868,1073625755,0,0,0,0,0,0,8,0,0,0,0
3308,\Device\HarddiskVolume3\ProgramData\Microsoft\Windows Defender\Platform\4.18.25030.2-0\MsMpEng.exe,0,281,0,1,1746211159,1746211351,192,1746211159,97,0,0,0,97,97,0,45,0,0,0,0,0,0,0,2,1382,1073665175,0,0,0,0,0,0,7,0,0,0,0
4468,\Device\HarddiskVolume3\Windows\System32\dllhost.exe,306,281,0,1,1746211159,1746211466,306,1746211159,1824,0,0,0,1824,1824,0,0,1635,0,0,0,0,0,0,4,13977,603914844,352,0,0,0,0,0,8,0,0,0,0
1300,\Device\HarddiskVolume3\Windows\System32\dwm.exe,0,235,0,1,1746211159,1746211159,0,1746211159,13,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
2812,\Device\HarddiskVolume3\Windows\System32\svchost.exe,304,281,0,1,1746211160,1746211464,304,1746211160,101,0,0,0,101,101,0,0,69,0,0,0,0,0,0,2,1056,1073581054,19,0,0,0,0,0,7,0,0,0,0
8576,\Device\HarddiskVolume3\Windows\System32\RuntimeBroker.exe,2,320,0,1,1746211160,1746211460,300,1746211160,2822,0,1,0,2821,2822,0,0,948,0,0,0,34,0,10,1,112,4294669895,84000,0,0,0,0,0,12,456,0,0,0
5516,\Device\HarddiskVolume3\Windows\System32\svchost.exe,2,281,0,1,1746211160,1746211162,2,1746211160,11186,528,0,0,10658,11186,0,0,0,0,0,0,0,0,0,0,0,0,333000,0,0,0,0,4,11,0,0,0,0
1392,\Device\HarddiskVolume3\Windows\System32\svchost.exe,3,281,0,1,1746211160,1746211174,14,1746211160,335,6,0,0,329,335,0,0,67,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,2,11,0,0,0,0
2696,\Device\HarddiskVolume3\Windows\System32\audiodg.exe,3,281,0,1,1746211160,1746211475,314,1746211160,678,15,0,0,663,678,0,0,231,0,0,0,0,0,0,1,357,4294657999,12000,0,0,0,0,1,13,0,0,0,0
2024,\Device\HarddiskVolume3\Windows\System32\svchost.exe,300,281,0,1,1746211161,1746211491,330,1746211161,686,48,0,0,638,638,0,0,0,0,0,0,0,0,0,11,5945,80594687,120,0,0,0,0,7,9,0,0,0,0
2080,\Device\HarddiskVolume3\Windows\System32\svchost.exe,297,281,0,1,1746211163,1746211461,297,1746211163,470,4,0,0,466,468,0,0,0,0,0,0,0,0,0,2,203,1073556363,80,0,0,0,0,1,9,0,0,0,0
7100,\Device\HarddiskVolume3\Windows\System32\SearchProtocolHost.exe,344,304,0,1,1746211165,1746211509,344,1746211165,10556,0,7,0,10549,10556,0,0,1347,0,0,0,0,0,0,8,10177,191075343,1831,0,0,0,0,0,12,336,0,0,0
3908,\Device\HarddiskVolume3\Windows\System32\SearchFilterHost.exe,273,319,0,1,1746211165,1746211469,304,1746211165,627,0,0,0,627,627,0,0,238,0,0,0,0,0,0,1,734,4294945575,131,0,0,0,0,0,9,0,0,0,0
2760,\Device\HarddiskVolume3\Windows\SysWOW64\wbem\WmiPrvSE.exe,260,291,0,1,1746211174,1746211435,260,1746211174,14260,16,5,2,14237,14255,0,0,466,0,0,0,4,0,6,3,1485,805246426,3276,0,0,0,0,0,10,305,0,0,0
2456,\Device\HarddiskVolume3\Windows\System32\svchost.exe,0,281,0,1,1746211183,1746211461,277,1746211183,21,0,0,0,21,21,0,0,0,0,0,0,0,0,0,3,1669,805218416,0,0,0,0,0,0,9,0,0,0,0
2272,\Device\HarddiskVolume3\Windows\System32\svchost.exe,287,281,0,1,1746211188,1746211475,287,1746211188,6214,312,84,12,5806,6214,0,0,65,0,0,823,0,0,0,9,16246,143303187,1296,0,0,0,0,7,10,164,0,0,0
9512,\Device\HarddiskVolume3\Windows\System32\svchost.exe,9,281,0,1,1746211188,1746211313,124,1746211188,1782,38,1,1,1742,1761,0,0,827,0,0,2,34,0,16,1,168,4294853607,11333,0,0,0,0,2,10,345,0,0,0
1628,\Device\HarddiskVolume3\Windows\System32\svchost.exe,78,281,0,1,1746211193,1746211272,78,1746211193,189,0,0,0,189,189,0,0,8,0,0,0,0,0,0,1,331,4294889384,76,0,0,0,0,0,8,0,0,0,0
2708,\Device\HarddiskVolume3\Windows\System32\spoolsv.exe,0,272,0,1,1746211194,1746211220,26,1746211194,17,0,0,0,17,17,0,0,0,0,0,0,0,0,0,1,4932,4294942027,0,0,0,0,0,0,2,0,0,0,0
7860,\Device\HarddiskVolume3\Windows\System32\wbem\WmiApSrv.exe,0,291,0,1,1746211194,1746211315,120,1746211194,521,3,1,0,517,521,0,0,268,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,100,0,0,0
10068,\Device\HarddiskVolume3\Windows\System32\wbem\WmiPrvSE.exe,0,291,0,1,1746211194,1746211194,0,1746211194,675,18,15,4,638,674,0,0,395,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,358,0,0,0
10440,\Device\HarddiskVolume3\Windows\SysWOW64\wbem\WmiPrvSE.exe,0,291,0,1,1746211195,1746211219,24,1746211195,4288,12,1,0,4275,4282,0,0,398,0,0,0,4,0,6,1,22,4294943765,0,0,0,0,0,0,10,317,0,0,0
10792,\Device\HarddiskVolume5\new\ransomware_high_confidence\avoslocker\fb544e1f74ce02937c3a3657be8d125d5953996115f65697b7d39e237020706f.exe,5,330,0,1,1746211218,1746211230,12,1746211218,7758,995,310,310,6143,7758,0,0,0,0,0,509,4,0,3,0,0,0,92400,0,0,0,0,26,10,367,0,0,1
10860,\Device\HarddiskVolume3\Windows\System32\conhost.exe,0,281,0,1,1746211218,1746211230,12,1746211218,578,0,0,0,578,578,0,0,102,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,13,0,0,0,0
10980,\Device\HarddiskVolume3\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.22.11141.0_x64__8wekyb3d8bbwe\OpenConsole.exe,0,259,0,1,1746211218,1746211230,12,1746211218,1335,0,1,0,1334,1335,0,0,294,0,0,0,0,0,8,1,1045,4294956145,0,0,0,0,0,0,13,241,0,0,0
